session_id,round,decision_index,stage,current_player,state,legal_actions,chosen_action,reward,done
20250401150107,1,1,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150107,1,2,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150107,2,0,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '11;8;8', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,11,False
20250401150107,2,1,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '11;8;8', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-9,False
20250401150107,2,1,first,2,"{'round': 2, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '11;8;7', 'betting_history': 'check,check,bet', 'highest_bet': 1, 'last_bettor': 2}","[0, 1]",1,-2,False
20250401150107,2,1,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 12, 'chips': '3;8;7', 'betting_history': 'check,check,bet,raise', 'highest_bet': 8, 'last_bettor': 0}","[2, 3, 4]",4,11,True
20250401150107,2,2,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 20, 'chips': '3;0;7', 'betting_history': 'check,check,bet,raise,call', 'highest_bet': 8, 'last_bettor': 0}","[2, 3]",2,-9,True
20250401150107,2,3,first,2,"{'round': 2, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 20, 'chips': '3;0;7', 'betting_history': 'check,check,bet,raise,call,fold', 'highest_bet': 8, 'last_bettor': 0}","[2, 3]",3,-2,True
20250401150107,2,0,second,0,"{'round': 2, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 20, 'chips': '3;0;7', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,11,True
20250401150107,2,1,second,1,"{'round': 2, 'stage': 'second', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 20, 'chips': '3;0;7', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-9,True
20250401150107,3,1,first,0,"{'round': 3, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': 'A', 'pot': 4, 'chips': '21;-1;6', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250401150107,3,2,first,1,"{'round': 3, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': 'A', 'pot': 4, 'chips': '21;-1;6', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150107,3,3,first,2,"{'round': 3, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': 'A', 'pot': 4, 'chips': '21;-1;6', 'betting_history': 'bet,fold,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",3,-1,True
20250401150107,4,0,first,0,"{'round': 4, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': 'A', 'pot': 3, 'chips': '24;-2;5', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150107,4,1,first,1,"{'round': 4, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': 'A', 'pot': 3, 'chips': '24;-2;5', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150107,4,2,first,2,"{'round': 4, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': 'A', 'pot': 3, 'chips': '24;-2;5', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,2,True
20250401150107,5,0,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '23;-3;7', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,False
20250401150107,5,1,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '23;-3;7', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,False
20250401150107,5,1,first,2,"{'round': 5, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 4, 'chips': '23;-3;6', 'betting_history': 'check,check,bet', 'highest_bet': 1, 'last_bettor': 2}","[0, 1]",1,2,True
20250401150107,5,2,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 4, 'chips': '23;-3;6', 'betting_history': 'check,check,bet,fold', 'highest_bet': 1, 'last_bettor': 2}","[2, 3, 4]",3,-1,True
20250401150107,5,3,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 4, 'chips': '23;-3;6', 'betting_history': 'check,check,bet,fold,fold', 'highest_bet': 1, 'last_bettor': 2}",[3],3,-1,True
20250401150107,6,1,first,0,"{'round': 6, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '21;-4;9', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-7,False
20250401150107,6,2,first,1,"{'round': 6, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 4, 'chips': '21;-4;9', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150107,6,1,first,2,"{'round': 6, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 10, 'chips': '21;-4;3', 'betting_history': 'bet,fold,raise', 'highest_bet': 6, 'last_bettor': 2}","[2, 3, 4]",4,8,True
20250401150107,6,2,first,0,"{'round': 6, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 15, 'chips': '16;-4;3', 'betting_history': 'bet,fold,raise,call', 'highest_bet': 6, 'last_bettor': 2}","[2, 3, 4]",2,-7,True
20250401150107,6,1,second,2,"{'round': 6, 'stage': 'second', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 16, 'chips': '16;-4;2', 'betting_history': 'bet', 'highest_bet': 7, 'last_bettor': 2}","[0, 1]",1,8,True
20250401150107,6,2,second,0,"{'round': 6, 'stage': 'second', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'K', 'player2_card': 'J', 'pot': 16, 'chips': '16;-4;2', 'betting_history': 'bet,fold', 'highest_bet': 7, 'last_bettor': 2}","[2, 3, 4]",3,-7,True
20250401150107,7,1,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 4, 'chips': '14;-5;17', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250401150107,7,2,first,1,"{'round': 7, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 4, 'chips': '14;-5;17', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150107,7,3,first,2,"{'round': 7, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': 'A', 'pot': 4, 'chips': '14;-5;17', 'betting_history': 'bet,fold,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",3,-1,True
20250401150107,8,1,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 4, 'chips': '16;-6;16', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,16,False
20250401150107,8,2,first,1,"{'round': 8, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 4, 'chips': '16;-6;16', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150107,8,1,first,2,"{'round': 8, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 17, 'chips': '16;-6;3', 'betting_history': 'bet,fold,raise', 'highest_bet': 13, 'last_bettor': 2}","[2, 3, 4]",4,-15,True
20250401150107,8,2,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 29, 'chips': '4;-6;3', 'betting_history': 'bet,fold,raise,call', 'highest_bet': 13, 'last_bettor': 2}","[2, 3, 4]",2,16,True
20250401150107,8,1,second,2,"{'round': 8, 'stage': 'second', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 30, 'chips': '4;-6;2', 'betting_history': 'bet', 'highest_bet': 14, 'last_bettor': 2}","[0, 1]",1,-15,False
20250401150107,8,1,second,0,"{'round': 8, 'stage': 'second', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 34, 'chips': '0;-6;2', 'betting_history': 'bet,raise', 'highest_bet': 17, 'last_bettor': 0}","[2, 3, 4]",4,16,True
20250401150107,8,2,second,2,"{'round': 8, 'stage': 'second', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 34, 'chips': '0;-6;2', 'betting_history': 'bet,raise,fold', 'highest_bet': 17, 'last_bettor': 0}",[3],3,-15,True
20250401150107,9,1,first,0,"{'round': 9, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 4, 'chips': '32;-7;1', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250401150107,9,2,first,1,"{'round': 9, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 4, 'chips': '32;-7;1', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150107,9,3,first,2,"{'round': 9, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'J', 'pot': 4, 'chips': '32;-7;1', 'betting_history': 'bet,fold,fold', 'highest_bet': 1, 'last_bettor': 0}","[2, 3]",3,-1,True
20250401150107,10,1,first,0,"{'round': 10, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '34;-8;0', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250401150107,10,2,first,1,"{'round': 10, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '34;-8;0', 'betting_history': 'bet,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150107,10,3,first,2,"{'round': 10, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '34;-8;0', 'betting_history': 'bet,fold,fold', 'highest_bet': 1, 'last_bettor': 0}",[3],3,-1,True
20250401150328,1,1,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '8;9;9', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-10,False
20250401150328,1,1,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 13, 'chips': '8;0;9', 'betting_history': 'bet,raise', 'highest_bet': 9, 'last_bettor': 1}","[2, 3, 4]",4,-10,True
20250401150328,1,2,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 22, 'chips': '8;0;0', 'betting_history': 'bet,raise,call', 'highest_bet': 9, 'last_bettor': 1}","[2, 3]",2,20,True
20250401150328,1,3,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'bet,raise,call,call', 'highest_bet': 9, 'last_bettor': 1}","[2, 3]",2,-10,True
20250401150328,1,0,second,1,"{'round': 1, 'stage': 'second', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-10,True
20250401150328,1,1,second,2,"{'round': 1, 'stage': 'second', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,20,True
20250401150328,1,2,second,0,"{'round': 1, 'stage': 'second', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 30, 'chips': '0;0;0', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-10,True
20250401150328,2,0,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 3, 'chips': '-1;-1;29', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,False
20250401150328,2,1,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 3, 'chips': '-1;-1;29', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,False
20250401150328,2,1,first,2,"{'round': 2, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 4, 'chips': '-1;-1;28', 'betting_history': 'check,check,bet', 'highest_bet': 1, 'last_bettor': 2}","[0, 1]",1,2,True
20250401150328,2,2,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 4, 'chips': '-1;-1;28', 'betting_history': 'check,check,bet,fold', 'highest_bet': 1, 'last_bettor': 2}",[3],3,-1,True
20250401150328,2,3,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 4, 'chips': '-1;-1;28', 'betting_history': 'check,check,bet,fold,fold', 'highest_bet': 1, 'last_bettor': 2}",[3],3,-1,True
20250401150328,3,0,first,0,"{'round': 3, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '-2;-2;31', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,3,1,first,1,"{'round': 3, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '-2;-2;31', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150328,3,2,first,2,"{'round': 3, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '-2;-2;31', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150328,4,0,first,0,"{'round': 4, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '-3;0;30', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,4,1,first,1,"{'round': 4, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '-3;0;30', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,4,2,first,2,"{'round': 4, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '-3;0;30', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,2,True
20250401150328,5,0,first,0,"{'round': 5, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 3, 'chips': '-4;-1;32', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150328,5,1,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 3, 'chips': '-4;-1;32', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,5,2,first,2,"{'round': 5, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 3, 'chips': '-4;-1;32', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150328,6,0,first,0,"{'round': 6, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 3, 'chips': '-2;-2;31', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150328,6,1,first,1,"{'round': 6, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 3, 'chips': '-2;-2;31', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,6,2,first,2,"{'round': 6, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'J', 'player2_card': 'K', 'pot': 3, 'chips': '-2;-2;31', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150328,7,0,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '0;-3;30', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,7,1,first,1,"{'round': 7, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '0;-3;30', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150328,7,2,first,2,"{'round': 7, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '0;-3;30', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150328,8,0,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': 'J', 'pot': 3, 'chips': '-1;-1;29', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,8,1,first,1,"{'round': 8, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': 'J', 'pot': 3, 'chips': '-1;-1;29', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150328,8,2,first,2,"{'round': 8, 'stage': 'first', 'current_player': 2, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': 'J', 'pot': 3, 'chips': '-1;-1;29', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150328,9,0,first,0,"{'round': 9, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 3, 'chips': '-2;1;28', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,False
20250401150328,9,1,first,1,"{'round': 9, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 4, 'chips': '-2;0;28', 'betting_history': 'check,bet', 'highest_bet': 1, 'last_bettor': 1}","[0, 1]",1,-2,False
20250401150328,9,1,first,2,"{'round': 9, 'stage': 'first', 'current_player': 2, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 6, 'chips': '-2;0;26', 'betting_history': 'check,bet,raise', 'highest_bet': 2, 'last_bettor': 2}","[2, 3, 4]",4,3,True
20250401150328,9,2,first,0,"{'round': 9, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 6, 'chips': '-2;0;26', 'betting_history': 'check,bet,raise,fold', 'highest_bet': 2, 'last_bettor': 2}",[3],3,-1,True
20250401150328,9,3,first,1,"{'round': 9, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': 'A', 'pot': 6, 'chips': '-2;0;26', 'betting_history': 'check,bet,raise,fold,fold', 'highest_bet': 2, 'last_bettor': 2}",[3],3,-2,True
20250401150328,10,0,first,0,"{'round': 10, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 3, 'chips': '-3;-1;31', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-1,True
20250401150328,10,1,first,1,"{'round': 10, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 3, 'chips': '-3;-1;31', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,2,True
20250401150328,10,2,first,2,"{'round': 10, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'Q', 'pot': 3, 'chips': '-3;-1;31', 'betting_history': 'check,check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250401150421,1,0,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 3, 'chips': '9;9;9', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,False
20250401150421,1,1,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 4, 'chips': '9;8;9', 'betting_history': 'check,bet', 'highest_bet': 1, 'last_bettor': 1}","[0, 1]",1,11,False
20250401150421,1,1,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 10, 'chips': '9;8;3', 'betting_history': 'check,bet,raise', 'highest_bet': 6, 'last_bettor': 2}","[2, 3, 4]",4,-10,False
20250401150421,1,2,first,0,"{'round': 1, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 10, 'chips': '9;8;3', 'betting_history': 'check,bet,raise,fold', 'highest_bet': 6, 'last_bettor': 2}","[2, 3, 4]",3,-1,True
20250401150421,1,1,first,1,"{'round': 1, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 18, 'chips': '9;0;3', 'betting_history': 'check,bet,raise,fold,raise', 'highest_bet': 9, 'last_bettor': 1}","[2, 3, 4]",4,11,True
20250401150421,1,2,first,2,"{'round': 1, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 21, 'chips': '9;0;0', 'betting_history': 'check,bet,raise,fold,raise,call', 'highest_bet': 9, 'last_bettor': 1}","[2, 3]",2,-10,True
20250401150421,1,0,second,1,"{'round': 1, 'stage': 'second', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 21, 'chips': '9;0;0', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,11,True
20250401150421,1,1,second,2,"{'round': 1, 'stage': 'second', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'A', 'player2_card': 'J', 'pot': 21, 'chips': '9;0;0', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}",[0],0,-10,True
20250401150421,2,1,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 4, 'chips': '7;20;-1', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,False
20250401150421,2,1,first,1,"{'round': 2, 'stage': 'first', 'current_player': 1, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 14, 'chips': '7;10;-1', 'betting_history': 'bet,raise', 'highest_bet': 10, 'last_bettor': 1}","[2, 3, 4]",4,3,True
20250401150421,2,2,first,2,"{'round': 2, 'stage': 'first', 'current_player': 2, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 14, 'chips': '7;10;-1', 'betting_history': 'bet,raise,fold', 'highest_bet': 10, 'last_bettor': 1}",[3],3,-1,True
20250401150421,2,3,first,0,"{'round': 2, 'stage': 'first', 'current_player': 0, 'player0_card': 'A', 'player1_card': 'Q', 'player2_card': 'K', 'pot': 14, 'chips': '7;10;-1', 'betting_history': 'bet,raise,fold,fold', 'highest_bet': 10, 'last_bettor': 1}",[3],3,-2,True
20250401150421,3,1,first,0,"{'round': 3, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 4, 'chips': '5;23;-2', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,False
20250401150421,3,1,first,1,"{'round': 3, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 14, 'chips': '5;13;-2', 'betting_history': 'bet,raise', 'highest_bet': 10, 'last_bettor': 1}","[2, 3, 4]",4,3,True
20250401150421,3,2,first,2,"{'round': 3, 'stage': 'first', 'current_player': 2, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': 'Q', 'pot': 14, 'chips': '5;13;-2', 'betting_history': 'bet,raise,fold', 'highest_bet': 10, 'last_bettor': 1}",[3],3,-1,True
